"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","buyBoxPercentage","priorBuyBoxPercentage","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"APS misurino Circa Diametro 9,5 cm, Altezza 14 cm ca. 0,5L, Polipropilene (PP) Maniglia Chiusa, Goffrato Mass skalierung","B004LOB8EI","B004LOB8EI","APS","32809430","32809400","33","11","100","0","14.98","0.00","2","0","7.49","0","6.1","0"
"APS Lattiera, set da 4, caraffe piccole per caffè panna/latte, caraffa per crema, capacità 25 ml ciascuna, acciaio inossidabile Articolo: Ø 3,5 cm, H: 3,5 cm","B004LO9D0E","B004LO9D0E","APS","32809430","32809400","6","14","100","0","14.67","44.60","1","3","14.67","0","16.7","21.4"
"Finocam Calendario da Parete per Scrivere 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H396D411","B0H396D411","finocam","calendari","Organizzazione dell'ufficio","11","0","100","0","14.26","0.00","2","0","7.13","0","18.2","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Azzurro","B0GJSXGHPV","B0GJSXGHPV","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","150","0","100","0","13.94","0.00","1","0","13.94","0","0.7","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 41 x 12 cm, altezza 2 cm, grigio, 538, 41 x 12 cm, h: 2 cm","B004LOD8BO","B004LOD8BO","APS","32809430","32809400","100","222","100","0","13.18","101.94","1","10","13.18","0","1","4.5"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Nero · Internazionale - Planner","B0GJSWVPBM","B0GJSWVPBM","finocam","Organizer personali","Organizzazione dell'ufficio","49","0","100","0","13.12","0.00","2","0","6.56","0","4.1","0"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Verde · Internazionale - Planner","B0GJT1DK7K","B0GJT1DK7K","finocam","Organizer personali","Organizzazione dell'ufficio","50","0","100","0","13.12","0.00","2","0","6.56","0","4","0"
"Finocam Calendario da Parete Internazionale 2027 | Immagini Nature - Calendario mensile - Pianificazione e Organizzazione","B0GYNX1QXF","B0GYNX1QXF","finocam","calendari","Organizzazione dell'ufficio","67","0","100","0","13.11","0.00","2","0","6.55","0","3","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 45 x 35,5 cm, altezza 2 cm, grigio, 543, 45 x 35,5 cm, altezza: 2 cm","B005NYLIWW","B005NYLIWW","APS","32809430","32809400","45","28","97","0","12.93","39.75","1","2","12.93","0","2.2","7.1"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Nero, Taccuino Grande con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5SQ5BZ","B0DV5SQ5BZ","finocam","22903203","Archivio ufficio e accessori per scrivania","3","1","100","0","12.89","0.00","1","0","12.89","0","33.3","0"
"Finocam Moniquilla Quaderno Copertina Rigida | Pagina bianca | Rosso","B0GJSYG9MP","B0GJSYG9MP","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","39","0","100","0","12.62","0.00","1","0","12.62","0","2.6","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 41 x 12 cm, altezza 2 cm, nero, 536, 41 x 12 cm, h: 2 cm","B004LOBCJO","B004LOBCJO","APS","32809430","32809400","30","68","73.9","0","11.84","16.73","1","1","11.84","0","3.3","1.5"
"Finocam - Agenda Spirale 2026 1 Giorno per Pagina | Gennaio - Dicembre 12 mesi | Agenda Annuale 2026 | Copertura in polipropilene Spirale Design Collection - Goldy - Italiano, Giornaliera","B0FG39LB7S","B0FG39LB7S","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","61","10","100","0","11.80","31.59","1","2","11.80","0","1.6","20"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 35 x 27 cm, altezza 2 cm, rosso, 530, 35 x 27 cm, h: 2 cm","B004LOBCC6","B004LOBCC6","APS","32809430","32809400","7","32","100","0","11.19","0.00","1","0","11.19","0","14.3","0"
"Finocam Moniquilla Quaderno Copertina Rigida | Pagina bianca | Azzurro","B0GJT17N96","B0GJT17N96","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","165","0","100","0","10.73","0.00","1","0","10.73","0","0.6","0"
"Finocam Dynamic Berlino Agenda Settimanale 2027 | Grano","B0GYNWQ6MP","B0GYNWQ6MP","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","3","0","100","0","10.66","0.00","1","0","10.66","0","33.3","0"
"finocam - Taccuino Nexo Copertina Rigida Pagine Bianche Camel | Taccuino A5 con Fogli Microforati | Tasca e Portapenna | 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5RGCNR","B0DV5RGCNR","finocam","22903203","Archivio ufficio e accessori per scrivania","2","1","100","0","9.75","0.00","1","0","9.75","0","50","0"
"Finocam - Agenda Mara 18 Mesi 2025 2026 1 Giorno per Pagina Luglio 2025 - Dicembre 2026 (18 mesi) Nero Internazionale","B0DV5SW6CG","B0DV5SW6CG","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","21","161","100","0","9.43","80.10","1","5","9.43","0","4.8","3.1"
"Finocam Calendario da Parete Internazionale 2027 | Immagini Venice - Calendario mensile - Pianificazione e Organizzazione","B0GYNW2R9M","B0GYNW2R9M","finocam","calendari","Organizzazione dell'ufficio","32","0","100","0","9.18","0.00","1","0","9.18","0","3.1","0"
"Finocam Dynamic Porto Design Agenda Giornaliera 2027 | Botanic","B0GYNWGM4Q","623621427","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","0","0","0","0","8.85","0.00","1","0","8.85","0","0","0"
"Finocam - Agenda Spirale 2026 1 Giorno per Pagina | Gennaio - Dicembre 12 mesi | Agenda Annuale 2026 con elastico | Doppia Spirale Copertina Rigida You - Foglie - Internazionale","B0F9LDSGY1","B0F9LDSGY1","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","24","38","100","0","8.42","31.24","2","2","4.21","0","8.3","5.3"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Rosso, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5RFSGM","B0DV5RFSGM","finocam","22903203","Archivio ufficio e accessori per scrivania","4","3","100","0","8.36","0.00","1","0","8.36","0","25","0"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Rosa, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5SJB3Z","B0DV5SJB3Z","finocam","22903203","Archivio ufficio e accessori per scrivania","39","3","100","0","8.36","0.00","1","0","8.36","0","2.6","0"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Blu Marino, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV68CNCV","B0DV68CNCV","finocam","22903203","Archivio ufficio e accessori per scrivania","85","7","100","0","8.36","0.00","1","0","8.36","0","1.2","0"
"Finocam Calendario da Parete Internazionale 2027 | Immagini Charming - Calendario mensile - Pianificazione e Organizzazione","B0GYNTQ64T","B0GYNTQ64T","finocam","calendari","Organizzazione dell'ufficio","26","0","100","0","7.94","0.00","1","0","7.94","0","3.8","0"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Daisy Internazionale","B0DV5SYL1L","B0DV5SYL1L","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","27","1083","100","0","7.88","82.39","1","7","7.88","0","3.7","0.6"
"Finocam Bari Planner non datato | Layout Settimanale Verticale · Internazionale","B0GJT72RNL","B0GJT72RNL","finocam","Organizer personali","Organizzazione dell'ufficio","4","0","100","0","7.31","0.00","1","0","7.31","0","25","0"
"Finocam - Agenda 2026 Settimana Layout Verticale | Gennaio - Dicembre 12 mesi | Agenda A5 con elastico e nastro in tessuto | Copertina Morbida Capri - Happy - Internazionale, Settimanale Verticale","B0F9LFFG99","B0F9LFFG99","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","123","367","98.3","0","7.24","41.34","1","3","7.24","0","0.8","0.8"
"finocam Agenda Spirale 18 Mesi 2025 2026 2 Giorni per Pagina Luglio 2025 Dicembre 2026 (18 mesi) Daisy Internazionale","B0DV5ST391","B0DV5ST391","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","6","127","100","0","7.18","0.00","1","0","7.18","0","16.7","0"
"finocam - Quaderno Design Liscio Lion","B0D3F2C3XM","B0D3F2C3XM","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","9","0","100","0","7.13","0.00","1","0","7.13","0","11.1","0"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Piccola agenda con rubrica telefonica a doppia spirale 10 x 15 cm - colore Nero","B00JMEII1I","B00JMEII1I","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","36","18","100","0","6.97","0.00","1","0","6.97","0","2.8","0"
"finocam - Taccuino Nexo Copertina Rigida Pagine Bianche Rosso | Taccuino Piccolo con Fogli Microforati | Tasca e Portapenna | 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5SSCSM","B0DV5SSCSM","finocam","22903203","Archivio ufficio e accessori per scrivania","6","0","100","0","6.97","0.00","1","0","6.97","0","16.7","0"
"finocam - Taccuino Nexo Copertina Rigida Pagine Bianche Nero | Taccuino Piccolo con Fogli Microforati | Tasca e Portapenna | 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5SX6J9","B0DV5SX6J9","finocam","22903203","Archivio ufficio e accessori per scrivania","25","11","100","0","6.97","0.00","1","0","6.97","0","4","0"
"Finocam Dynamic Porto Design Agenda Settimanale 2027 | Camila","B0GYNTBZXT","B0GYNTBZXT","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","5","0","0","0","6.72","0.00","1","0","6.72","0","20","0"
"Finocam Dynamic Porto Agenda Settimanale 2027 | Azzurro","B0GYNWBR7B","B0GYNWBR7B","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","17","0","100","0","6.72","0.00","1","0","6.72","0","5.9","0"
"Finocam Dynamic Porto Design Agenda Settimanale 2027 | Botanic","B0GYNWDTM4","B0GYNWDTM4","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","3","0","100","0","6.72","0.00","1","0","6.72","0","33.3","0"
"Finocam Moda Agenda Settimanale 2027 | Azzurro","B0GYNRZ13W","B0GYNRZ13W","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","8","0","100","0","6.56","0.00","1","0","6.56","0","12.5","0"
"Finocam Calendario da Parete Internazionale 2027 | Immagini Charming - Calendario mensile - Pianificazione e Organizzazione","B0GYNVJN8F","B0GYNVJN8F","finocam","calendari","Organizzazione dell'ufficio","60","0","100","0","6.56","0.00","1","0","6.56","0","1.7","0"
"Finocam Calendario da Parete Internazionale 2027 | Immagini Cats - Calendario mensile - Pianificazione e Organizzazione","B0GYP2V31W","B0GYP2V31W","finocam","calendari","Organizzazione dell'ufficio","22","0","100","0","6.56","0.00","1","0","6.56","0","4.5","0"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Pretty Internazionale","B0DV5SPF75","B0DV5SPF75","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","22","422","100","0","6.39","305.14","1","22","6.39","0","4.5","5.2"
"Finocam Calendario da Tavolo Internazionale 2027 | Immagini Venice - Calendario mensile - Pianificazione e Organizzazione","B0GYNV8ZQM","B0GYNV8ZQM","finocam","calendari","Organizzazione dell'ufficio","68","0","100","0","6.31","0.00","1","0","6.31","0","1.5","0"
"Finocam Calendario da Tavolo Internazionale 2027 | Immagini Nature - Calendario mensile - Pianificazione e Organizzazione","B0GYNWPBNX","B0GYNWPBNX","finocam","calendari","Organizzazione dell'ufficio","85","0","100","0","6.31","0.00","1","0","6.31","0","1.2","0"
"finocam Taccuino Nexo Copertina Morbida Dotted Nero, Taccuino Piccolo con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV5RRRB2","B0DV5RRRB2","finocam","22903203","Archivio ufficio e accessori per scrivania","32","34","100","0","6.27","0.00","1","0","6.27","0","3.1","0"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Blu Marino, Taccuino Piccolo con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5S1CFS","B0DV5S1CFS","finocam","22903203","Archivio ufficio e accessori per scrivania","9","9","100","0","6.27","7.38","1","1","6.27","0","11.1","11.1"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Nero, Taccuino Piccolo con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5SMZS8","B0DV5SMZS8","finocam","22903203","Archivio ufficio e accessori per scrivania","21","7","100","0","6.27","0.00","1","0","6.27","0","4.8","0"
"Finocam - Calendario da parete 2026 Layout Mensile Gennaio - Dicembre 2026 12 mesi | Calendario 2026 per annotazioni | Planner mensile Neutro - Italiano, Muro scrivere, M - 265x245 mm","B0FG3DGKX6","B0FG3DGKX6","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","12","31","100","0","5.95","5.08","1","1","5.95","0","8.3","3.2"
"Finocam Planner Agenda 2027 Grigio - Internazionale - Organizzazione e Pianificazione - Agenda Mensile","B0GYP7BL44","B0GYP7BL44","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","7","0","0","0","5.90","0.00","1","0","5.90","0","14.3","0"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Girl Internazionale","B0DV5R3KVQ","B0DV5R3KVQ","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","38","1021","100","0","5.85","416.10","1","30","5.85","0","2.6","2.9"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Girl Internazionale","B0DV5S5HYM","B0DV5S5HYM","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","60","1974","100","0","5.25","294.25","1","25","5.25","0","1.7","1.3"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Nero Internazionale","B0DV5SG4SD","B0DV5SG4SD","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","30","218","100","0","4.10","58.85","1","5","4.10","0","3.3","2.3"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Verde · Internazionale - Planner","B0GJSPQWGQ","B0GJSPQWGQ","finocam","Organizer personali","Organizzazione dell'ufficio","73","0","100","0","4.10","0.00","1","0","4.10","0","1.4","0"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Nero · Internazionale - Planner","B0GJSTMQJV","B0GJSTMQJV","finocam","Organizer personali","Organizzazione dell'ufficio","37","0","100","0","4.10","0.00","1","0","4.10","0","2.7","0"
"Finocam Set di blocchetti adesivi Talkual - Organizzazione Personale","B07TCPX2PP","B07TCPX2PP","finocam","Organizer personali","Organizzazione dell'ufficio","7","0","100","0","3.28","0.00","1","0","3.28","0","14.3","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 41 x 12 cm, altezza 2 cm, rosso, 535, 41 x 12 cm, h: 2 cm","B004JHX138","B004JHX138","APS","32809430","32809400","14","20","100","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 45 x 35,5 cm, altezza 2 cm, marrone, 542, 45 x 35,5 cm, altezza: 2 cm","B004JI61HA","B004JI61HA","APS","32809430","32809400","6","14","100","0","0.00","14.20","0","1","0.00","0","0","7.1"
"APS Assheuer & Pott ass30049 misurino, 3 Litri","B004LO7E4G","B004LO7E4G","APS","32809430","32809400","9","15","100","0","0.00","50.52","0","4","0.00","0","0","26.7"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 35 x 27 cm, altezza 2 cm, grigio","B004LOBCGC","B004LOBCGC","APS","32809430","32809400","70","136","98.1","0","0.00","9.44","0","1","0.00","0","0","0.7"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 41 x 12 cm, altezza 2 cm, marrone, 537, 41 x 12 cm, h: 2 cm","B004LOD8AA","B004LOD8AA","APS","32809430","32809400","0","11","0","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 45 x 35,5 cm, altezza 2 cm, rosso, 540, 45 x 35,5 cm, altezza: 2 cm","B004LOD8E6","B004LOD8E6","APS","32809430","32809400","8","5","100","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 45 x 35,5 cm, altezza 2 cm, nero","B004LOD8FU","B004LOD8FU","APS","32809430","32809400","33","20","84.2","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 35 x 27 cm, altezza 2 cm, marrone","B004LOEBCE","B004LOEBCE","APS","32809430","32809400","11","33","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Aps SERVIER/Trasporto Macchina Circa 108 x 50 cm, Altezza 96 cm in Polipropilene, Colore Grigio Alluminio, 3 Ripiani","B005NYMXPI","B005NYMXPI","APS","32809430","32809400","2","31","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Portadocumenti A4 SERIE 00- Nero | Portadocumenti in Poliestere | Cartella con Cerniera - Portapenna e tasca interna per tablet | Dotato di blocco note","B00JMEIIHC","B00JMEIIHC","finocam","Organizer personali","Organizzazione dell'ufficio","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Vassoio da portata ""Gastro"", nero in vetroresina con superficie antiscivolo, Ø 35,5 x altezza 2 cm, nero","B00N1G27QA","B00N1G27QA","APS","32809430","32809400","1","1","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Portadocumenti A5 SERIE 00- Nero | Portadocumenti in Poliestere | Cartella con Cerniera - Portapenna e tasca interna per tablet | Dotato di blocco note","B0159DGBXC","B0159DGBXC","finocam","Organizer personali","Organizzazione dell'ufficio","3","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 53 x 32,5 cm, altezza 2 cm (GN 1/1), nero, 553, 53 x 32,5 cm, h: 2 cm","B06XPKG92N","B06XPKG92N","APS","32809430","32809400","8","0","52.5","0","0.00","0.00","0","0","0.00","0","0","0"
"APS – Thermos in acciaio inox e polipropilene – Classic, Ø 14 cm, altezza: 19 cm, 1 litri","B06XPKRZFR","B06XPKRZFR","APS","Altro","32809400","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Caraffa Classica da 1,5 Litri con Tappo a Vite Diametro 14 cm, Altezza 19 cm, Doppia Parete in Acciaio Inox, per Bevande Calde e Fredde, Non Lavabile in lavastoviglie, ca. 12 Tazze","B06XPKX7LB","B06XPKX7LB","APS","Altro","32809400","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Caraffa Termica con pompa – Budget-in acciaio inox e polipropilene, Ø 13,5 cm, altezza: 32,5 cm","B06XPKX7LG","B06XPKX7LG","APS","32809430","32809400","4","20","100","0","0.00","99.92","0","4","0.00","0","0","20"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 53 x 32,5 cm, altezza 2 cm (GN 1/1), rosso, 552, 53 x 32,5 cm, h: 2 cm","B06XPL88X5","B06XPL88X5","APS","32809430","32809400","22","12","100","0","0.00","17.67","0","1","0.00","0","0","8.3"
"Finocam - Libro delle Firme DinA4 Event Beige","B07P8Q6PXD","B07P8Q6PXD","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","0","19","0","0","0.00","0.00","0","0","0.00","0","0","0"
"APS - Barattolo in Vetro","B07W99TKXC","B07W99TKXC","APS","Altro","32809400","1","11","100","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Vasetto portaoggetti Classico, Barattolo di Alta qualità da 4,0 Litri, Mantiene i Tuoi Prodotti freschi Attraverso Il Coperchio in Vetro con Contenitore di Tenuta","B07WCD2GYV","B07WCD2GYV","APS","Altro","32809400","33","103","96.3","0","0.00","168.28","0","5","0.00","0","0","4.9"
"Finocam - Agenda Mara 18 Mesi 2021 2022 Y10-140x204 mm Settimanale Verticale Nero Multilingue","B08VGN7XZL","B08VGN7XZL","finocam","calendari","Organizzazione dell'ufficio","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"finocam - Agenda 2022 Giornaliera, da Gennaio 2022 a Dicembre 2022 (12 mesi) E10-155x212 mm Spirale Design Collection Momento Italiano","B096XT16BP","B096XT16BP","finocam","calendari","Organizzazione dell'ufficio","1","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"finocam - Agenda 2022 Giornaliera, da Gennaio 2022 a Dicembre 2022 (12 mesi) E10-155x212 mm Spirale Design Collection Imposible Italiano","B096XT472S","B096XT472S","finocam","calendari","Organizzazione dell'ufficio","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"finocam - Agenda 2022 Settimanale orizzontale, da Gennaio 2022 a Dicembre 2022 (12 mesi) E10-155x212 mm Spirale Year Blu Italiano","B096XV3SMY","B096XV3SMY","finocam","calendari","Organizzazione dell'ufficio","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"finocam Agenda 2022 Giornaliera, da Gennaio 2022 a Dicembre 2022 (12 mesi) E10-155x212 mm Spirale Design Collection Goldy Italiano","B096Y6TJSD","B096Y6TJSD","finocam","calendari","Organizzazione dell'ufficio","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Portapranzo in Acciaio Inox Resistente di Alta qualità da 800 ml con divisore/Contenitore per Alimenti a Prova di perdite, Scatola bento per Bambini, Tempo Libero e Adulti, Piccolo portapranzo","B09BRB9PV8","B09BRB9PV8","APS","Altro","32809400","1","1","100","0","0.00","0.00","0","0","0.00","0","0","0"
"APS Borraccia in Acciaio Inox Resistente di Alta qualità, Bottiglia d'Acqua da 750 ml con Maniglia per Il Trasporto e Guarnizione di Ricambio.","B09BZ68NXD","B09BZ68NXD","APS","Altro","32809400","10","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda 2022 2023 Minimal 18 Mesi Settimanale Layout Orizzontale Luglio 2022 - Dicembre 2023 (18 mesi) Girl Internazionale, DIN A5 (M5-140x190 mm)","B09QXFL9K2","B09QXFL9K2","finocam","Organizer personali","Organizzazione dell'ufficio","0","2","0","0","0.00","0.00","0","0","0.00","0","0","0"
"finocam - Agenda 2022 2023 Minimal 18 Mesi Settimanale Layout Orizzontale Luglio 2022 - Dicembre 2023 (18 mesi) Girl Internazionale, DIN A6 (M3-100x150 mm)","B09QXLL784","B09QXLL784","finocam","Organizer personali","Organizzazione dell'ufficio","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda 2022 2023 Vitae 16 mesi Settimana Layout Orizzontale Settembre 2022 - Dicembre 2023 (16 mesi) Rosa Italiano","B09TRDXPTN","B09TRDXPTN","finocam","Organizer personali","Organizzazione dell'ufficio","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Accessorio con 4 Anelli Rimovibile","B09X1958PV","B09X1958PV","finocam","Organizer personali","Organizzazione dell'ufficio","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda 2023 Settimanale Spirale Design Collection Gennaio 2023 - Dicembre 2023 (12 mesi) Moon Internazionale","B0B1QD1GN1","B0B1QD1GN1","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam, agenda giornaliera 2023, collezione Spiral Design, 12 mesi, dorata, media (E10-155 x 212 mm)","B0B5RR2RQL","B0B5RR2RQL","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Dotted 16 Mesi 2023 2024 Settimana Layout Orizzontale Settembre 2023 - Dicembre 2024 (16 mesi) Monstera Internazionale","B0BS4921GR","B0BS4921GR","finocam","Organizer personali","Organizzazione dell'ufficio","2","1","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Ikon 16 Mesi 2023 2024 Settimana Layout Verticale Settembre 2023 - Dicembre 2024 (16 mesi) Marrone Internazionale","B0BS49FPQ9","B0BS49FPQ9","finocam","Organizer personali","Organizzazione dell'ufficio","1","9","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral 18 Mesi 2023 2024 Settimana Layout Orizzontale Luglio 2023 - Dicembre 2024 (18 mesi) Nero Internazionale","B0BS4B64Q7","B0BS4B64Q7","finocam","Organizer personali","Organizzazione dell'ufficio","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Mínimal 18 Mesi 2023 2024 Settimana Layout Orizzontale Luglio 2023 - Dicembre 2024 (18 mesi) Pretty Internazionale","B0BS4B89CG","B0BS4B89CG","finocam","Organizer personali","Organizzazione dell'ufficio","2","2","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Mara 18 Mesi 2023 2024 Settimana Layout Verticale Luglio 2023 - Dicembre 2024 (18 mesi) Lady Internazionale","B0BS4BM5SS","B0BS4BM5SS","finocam","Organizer personali","Organizzazione dell'ufficio","1","5","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Mínimal 18 Mesi 2023 2024 Settimana Layout Orizzontale Luglio 2023 - Dicembre 2024 (18 mesi) Girl Internazionale","B0BS4D82CL","B0BS4D82CL","finocam","Organizer personali","Organizzazione dell'ufficio","9","6","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Calendario Immagini da Tavolo 2024 Gennaio 2024 - Dicembre 2024 (12 mesi) Dogs Internazionale","B0C2VBJ2LV","B0C2VBJ2LV","finocam","Calendari e articoli da scrivania","Archivio ufficio e accessori per scrivania","2","1","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Opaque 2024 Layout Settimanale Orizzontale Gennaio 2024 - Dicembre 2024 (12 mesi) Viola Internazionale","B0C2VC1D3G","B0C2VC1D3G","finocam","Organizer personali","Organizzazione dell'ufficio","1","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Opaque 2024 Layout Settimanale Orizzontale Gennaio 2024 - Dicembre 2024 (12 mesi) Nero Internazionale","B0C2VCLX13","B0C2VCLX13","finocam","Organizer personali","Organizzazione dell'ufficio","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Opaque 2024 1 Giorno per Pagina Gennaio 2024 - Dicembre 2024 (12 mesi) Nero Internazionale","B0C2VF6WGZ","B0C2VF6WGZ","finocam","Organizer personali","Organizzazione dell'ufficio","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
