"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam – Cahier Nexo Couverture Rigide Dotted-Pointillé Camel | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Bullet Journal","B0DV5RRK89","B0DV5RRK89","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Rigide Uni Noir | Grand Cahier à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5RRKBN","B0DV5RRKBN","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Dotted-Pointillé Noir | Petit Cahier à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Bullet Journal","B0DV5RRRB2","B0DV5RRRB2","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","1","8","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Rigide Uni Rose | Petit Cahier à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5S5D1S","B0DV5S5D1S","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Minimal 18 mois 2025-2026 Semaine sur 2 pages Présentation Horizontale Juillet 2025-Décembre 2026 (18 mois) Girl International","B0DV5S5HYM","B0DV5S5HYM","Finocam","Agendas civils et carnets de RDV","Fournitures de bureau","36","526","0.00","168.96","0","12","0.00","0","0","2.3"
"Finocam – Cahier Nexo Couverture Souple Ligné Noir | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Prendre des Notes","B0DV5S69BB","B0DV5S69BB","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Uni Vert foncé | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5S8N2P","B0DV5S8N2P","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Minimal 18 mois 2025-2026 Semaine sur 2 pages Présentation Horizontale Juillet 2025-Décembre 2026 (18 mois) Noir International","B0DV5SG4SD","B0DV5SG4SD","Finocam","Agendas civils et carnets de RDV","Fournitures de bureau","4","20","0.00","14.08","0","1","0.00","0","0","5"
"Finocam – Cahier Nexo Couverture Rigide Ligné Camel | Petit Cahier à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire","B0DV5SGCD6","B0DV5SGCD6","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Uni Rose | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5SJB3Z","B0DV5SJB3Z","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","1","3","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Ligné Turquoise | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire","B0DV5SM5DS","B0DV5SM5DS","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Dotted-Pointillé Bleu marine | Grand Cahier à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Bullet Journal","B0DV5SN944","B0DV5SN944","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Uni Fuchsia | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5SQPR3","B0DV5SQPR3","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","1","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Uni Jaune | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5SRF1P","B0DV5SRF1P","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Rigide Uni Rouge | Petit Cahier à Feuilles Microperforées | Pochette et passant pour stylo | 72 feuilles, Idéal pour Écrire et Dessiner","B0DV5SSCSM","B0DV5SSCSM","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","2","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Rigide Dotted-Pointillé Noir | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Bullet Journal","B0DV5SXHWD","B0DV5SXHWD","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","1","0.00","0.00","0","0","0.00","0","0","0"
