"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam Mínimal Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Daisy · International - Week-to-View Diary","B0GJT7CD83","B0GJT7CD83","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Ikon Weekly Planner 16-Month | Weekly View Vertical Layout · September 2026 to December 2027 | Burgundy · International - Week-to-View Diary","B0GJT88P6D","B0GJT88P6D","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Planner 18-Month | Weekly View Horizontal Layout · July 2026 to December 2027 | Pretty · International - Week-to-View Diary","B0GJT8HNSX","B0GJT8HNSX","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Porto Planner 2027 | 1 Day Per Page | Black · International - Planning and Organisation - Daily Planner","B0GYNKZ5FJ","B0GYNKZ5FJ","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Desktop Calendar 2027 | Charming Images - Monthly calendar - Planning and Organisation","B0GYNL52LG","B0GYNL52LG","Finocam","Planners & Personal Organizers","Office Organization","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Moda Planner 2027 | 1 Day Per Page | Blue · International - Personal Organisation - Daily Planner","B0GYNNC6LH","B0GYNNC6LH","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Traveling Images - Monthly calendar - Planning and Organisation","B0GYNP9HR2","B0GYNP9HR2","Finocam","Planners & Personal Organizers","Office Organization","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Nature Images - Monthly calendar - Planning and Organisation","B0GYNRKJQR","B0GYNRKJQR","Finocam","Planners & Personal Organizers","Office Organization","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Porto Planner 2027 | 1 Day Per Page | Blue · International - Planning and Organisation - Daily Planner","B0GYNRKMN9","B0GYNRKMN9","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Alma Spiral Planner 2027 | Weekly View Vertical Layout | Rose · International - Personal Organisation - Weekly Planner","B0GYNRR2RR","B0GYNRR2RR","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Milano Planner 2027 | 2 Pages per Day | Black · International - Appointment Planner - Planner for Hairdresser, Hotel, Restaurant","B0GYNS7TGL","B0GYNS7TGL","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Desk Calendar 2027 | Cats Images - Monthly calendar - Planning and Organisation","B0GYNS9D5R","B0GYNS9D5R","Finocam","Planners & Personal Organizers","Office Organization","2","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Porto Design Planner 2027 | Weekly View Vertical Layout | Camila · International - Planning and Organisation - Weekly Planner","B0GYNTBZXT","B0GYNTBZXT","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Dogs Images - Monthly calendar - Planning and Organisation","B0GYNTJC78","B0GYNTJC78","Finocam","Planners & Personal Organizers","Office Organization","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam You Spiral Planner 2027 | 1 Day Per Page | Wheat · International - Planning and Organisation - Daily Planner","B0GYNTP46M","B0GYNTP46M","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Charming Images - Monthly calendar - Planning and Organisation","B0GYNTQ64T","B0GYNTQ64T","Finocam","Planners & Personal Organizers","Office Organization","4","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Moda Planner 2027 | 1 Day Per Page | Rose · International - Personal Organisation - Daily Planner","B0GYNTS8JF","B0GYNTS8JF","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Charming Images - Monthly calendar - Planning and Organisation","B0GYNTYRKM","B0GYNTYRKM","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Desk Calendar 2027 | Venice Images - Monthly calendar - Planning and Organisation","B0GYNV8ZQM","B0GYNV8ZQM","Finocam","Planners & Personal Organizers","Office Organization","4","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Alma Spiral Planner 2027 | 1 Day Per Page | Rose · International - Planning and Organisation - Daily Planner","B0GYNVBQ13","B0GYNVBQ13","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Traveling Images - Monthly calendar - Planning and Organisation","B0GYNVJN8F","B0GYNVJN8F","Finocam","Planners & Personal Organizers","Office Organization","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Porto Design Planner 2027 | 1 Day per Page | Camila · International - Planning and Organisation - Daily Planner","B0GYNVVN2S","B0GYNVVN2S","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Venice Images - Monthly calendar - Planning and Organisation","B0GYNW2R9M","B0GYNW2R9M","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Optimal Planner 2027 | Weekly View Horizontal Layout | Blue · International - Organisation and Planning - Weekly Planner","B0GYNW6THD","B0GYNW6THD","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Cats Images - Monthly calendar - Planning and Organisation","B0GYNW9YT9","B0GYNW9YT9","Finocam","Planners & Personal Organizers","Office Organization","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Porto Planner 2027 | Weekly View Vertical Layout | Blue · International - Planning and Organisation - Weekly Planner","B0GYNWBR7B","B0GYNWBR7B","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Capri Planner 2027 | 1 Day Per Page | Black · International - Planning and Organisation - Daily Planner","B0GYNWMLRD","B0GYNWMLRD","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Desk Calendar 2027 | Nature Images - Monthly calendar - Planning and Organisation","B0GYNWPBNX","B0GYNWPBNX","Finocam","Planners & Personal Organizers","Office Organization","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Berlin Planner 2027 | Weekly View Vertical Layout | Wheat · International - Organisation and Planning - Weekly Planner","B0GYNWQ6MP","B0GYNWQ6MP","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Nature Images - Monthly calendar - Planning and Organisation","B0GYNX1QXF","B0GYNX1QXF","Finocam","Planners & Personal Organizers","Office Organization","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Berlin Planner 2027 | Weekly View Vertical Layout | Cotton · International - Organisation and Planning - Weekly Planner","B0GYNXR61R","B0GYNXR61R","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Desk Calendar 2027 | Traveling Images - Monthly calendar - Planning and Organisation","B0GYNZ4RW6","B0GYNZ4RW6","Finocam","Planners & Personal Organizers","Office Organization","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Venice Images - Monthly calendar - Planning and Organisation","B0GYNZFKQ9","B0GYNZFKQ9","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Moda Planner 2027 | 1 Day Per Page | Black · International - Personal Organisation - Daily Planner","B0GYNZPR6P","B0GYNZPR6P","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Optimal Planner 2027 | Weekly View Horizontal Layout | Grey · International - Organisation and Planning - Weekly Planner","B0GYNZWDS7","B0GYNZWDS7","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Optimal Planner 2027 | Weekly View Horizontal Layout | Blue · International - Organisation and Productivity - Weekly Planner","B0GYNZXLLX","B0GYNZXLLX","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Optimal Planner 2027 | 1 Day Per Page | Grey · International - Planning and Organisation - Daily Planner","B0GYP18TXB","B0GYP18TXB","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam You Spiral Planner 2027 | 1 Day Per Page | Cotton · International - Planning and Organisation - Daily Planner","B0GYP2Q9H4","B0GYP2Q9H4","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Cats Images - Monthly calendar - Planning and Organisation","B0GYP2V31W","B0GYP2V31W","Finocam","Planners & Personal Organizers","Office Organization","4","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Moda Planner 2027 | Weekly View Vertical Layout | Black · International - Personal Organisation - Weekly Planner","B0GYP2VBZL","B0GYP2VBZL","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Desk Calendar 2027 | Dogs Images - Monthly calendar - Planning and Organisation","B0GYP2VRNR","B0GYP2VRNR","Finocam","Planners & Personal Organizers","Office Organization","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Dogs Images - Monthly calendar - Planning and Organisation","B0GYP2XVQX","B0GYP2XVQX","Finocam","Planners & Personal Organizers","Office Organization","1","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Alma Spiral Planner 2027 | 1 Day Per Page | Green · International - Planning and Organisation - Daily Planner","B0GYP3XT8X","B0GYP3XT8X","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Optimal Planner 2027 | 1 Day Per Page | Blue · International - Planning and Organisation - Daily Planner","B0GYP425XN","B0GYP425XN","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam You Spiral Planner 2027 | Weekly View Vertical Layout | Wheat · International - Personal Organisation - Weekly Planner","B0GYP5LG2P","B0GYP5LG2P","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Overview Planner 2027 Grey · International - Organisation and Planning - Monthly Planner","B0GYP7BL44","B0GYP7BL44","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
